TransactionAmt,card1,card2,addr1,dist1,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,TransactionHour,TransactionDay,TransactionAmt_to_mean_card1,TransactionAmt_to_std_card1,time_delta_card1
67.5,1555,582.0,441.0,-999.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22,6,0.5599466717410688,0.30181538610923714,107531.4
2160.0,1124,560.0,299.0,-999.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6,1,3.885157802578681,2.4411934322220157,52408.799999999996
79.65,9480,170.0,191.0,115.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23,4,0.8927723190155187,0.46000253674876646,1773.6
79.65,1939,360.0,269.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,2,0.9425485657744996,0.5331597794986992,3591.6
45.900000000000006,11106,100.0,191.0,425.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3,0,0.16881385176613148,0.07082155525572299,10711.8
79.65,15406,170.0,204.0,14.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,14,6,0.4297200539071775,0.2183026500905931,2718.6
222.6825,12686,215.0,264.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14,4,2.1695226638866307,1.0401755921914517,1313.3999999999999
78.23250000000002,12544,321.0,441.0,7.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5,4,0.7445976073075249,0.40449682425032624,3296.4
130.95000000000002,7826,481.0,387.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,6,1.1061908779156777,0.5494814880357036,6080.4
35.0325,9818,512.0,143.0,-999.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,7,5,0.4292372856273535,0.3301461996691665,600043.2
159.68745,15146,311.0,-999.0,-999.0,17.0,25.0,0.0,5.0,0.0,5.0,5.0,11.0,0.0,8.0,3,1,2.9880351633839437,2.816321161297868,399.59999999999997
78.23250000000002,11781,321.0,494.0,2.0,96.0,81.0,0.0,0.0,182.0,58.0,0.0,0.0,66.0,0.0,17,6,0.45721277195014404,0.20951231727821362,771.6
820.1115000000001,17142,348.0,299.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20,4,1.3999999999976953,-999.0,0.0
79.65,13810,194.0,330.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0,1.363100323298098,1.3432259441582748,8160.0
197.10000000000002,2573,481.0,264.0,29.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,0,0.6151006610407708,0.25318598815120125,828650.4
66.15,7482,490.0,325.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,15,4,0.4053395229358054,0.33715236176036684,52681.2
126.85950000000001,15851,225.0,327.0,7.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,21,1,0.5548663349117005,0.17750428070138805,11525.4
39.150000000000006,14653,194.0,191.0,23.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,23,1,0.5819470663940208,0.44094044171514135,55957.2
111.98250000000002,10025,127.0,123.0,-999.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,23,5,1.128023312276561,7.419273548680702,6857186.399999999
27.0,14349,170.0,143.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,1,0.12839872082715495,0.05222466623737385,110303.4
39.150000000000006,3020,555.0,251.0,18.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,9,5,0.491567743248781,0.404736933725112,22977.6
41.7825,6170,174.0,315.0,-999.0,8.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,20,5,0.30376061999249554,0.1345931657660391,5635.8
66.15,9891,583.0,203.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,17,4,0.3429488204182704,0.2637290993427255,252131.4
151.875,12582,298.0,330.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,2,1.2479263466822146,0.5329271465923356,31380.0
64.7325,5818,555.0,433.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,2,0.3806816316397802,0.3616891334029179,886660.7999999999
1341.9,2616,327.0,330.0,-999.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,23,6,5.140697682513252,2.503850859583636,166.79999999999998
78.23250000000002,7648,357.0,330.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,23,1,1.416167795301163,1.2603701434082546,68983.8
106.60950000000001,2803,100.0,494.0,-999.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21,6,0.7748483231839052,0.301431708126732,187.2
79.65,3484,372.0,264.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1,0,0.7503363199671129,0.3846444641908568,6692.4
41.85,8900,385.0,231.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17,0,0.4996091547494548,0.37884999513178025,56001.6
305.1,3368,572.0,204.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,2,2.584260026850623,1.9802875172950127,29437.2
421.1325,7676,512.0,220.0,10.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20,4,3.121315191572378,1.4665430118377436,2236.7999999999997
105.30000000000001,6530,206.0,220.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,1,0.8247393624325157,0.3510518722124343,13120.8
609.2550000000001,2455,321.0,204.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23,6,2.3311893309475664,1.0378692643801135,552.0
40.5,16979,291.0,330.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,4,0.39002252924806785,0.15630976912007155,113388.59999999999
157.95000000000002,13478,111.0,330.0,5.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,18,5,1.753708917198824,2.0115094040461794,315814.8
52.650000000000006,3166,559.0,325.0,4.0,6.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,17,4,0.6309528662730135,0.3624609530807675,33821.4
124.2,3801,548.0,272.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,0,0.7317520368726745,0.5115017243683695,606.0
45.900000000000006,6952,416.0,498.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22,2,0.38194998399581737,0.17148405342869935,105991.8
283.4325,16315,360.0,253.0,0.0,119.0,119.0,0.0,0.0,150.0,93.0,0.0,0.0,93.0,0.0,19,1,3.5983069499263203,2.8209769980825525,1830.6
126.83250000000001,8320,476.0,143.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,5,1.2924537198517774,0.6318377591057815,2752.7999999999997
79.65,17483,583.0,325.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,3,0.618726591755665,0.9453420779362984,3183.0
78.23250000000002,13528,536.0,143.0,5.0,140.0,127.0,0.0,0.0,109.0,116.0,0.0,0.0,118.0,0.0,12,0,0.8604593287438919,0.5837896894300157,196156.8
78.23250000000002,16079,555.0,299.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16,0,0.49535841895308985,0.2753981864450813,38510.4
62.08245000000001,13050,469.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,19,2,1.3971802852379303,1.3821415593460025,44685.0
66.15,1678,555.0,384.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19,6,0.6446299912633322,0.5902258719968388,17046.6
24.815700000000003,3154,408.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15,5,0.72149937093015,0.5650313242879331,25300.2
76.95,15484,418.0,310.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2,1,0.6867848846583912,0.315592791464017,2920.7999999999997
55.941300000000005,12616,490.0,-999.0,-999.0,101.0,364.0,0.0,72.0,0.0,72.0,72.0,62.0,0.0,87.0,19,6,1.033999763105553,0.7686789741816598,5272.2
79.65,15066,-999.0,325.0,10.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,23,5,0.39359320864670966,0.18965395392177523,40.199999999999996
29.6325,2392,360.0,272.0,-999.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,18,3,0.330893448420943,0.20653918048774583,772.1999999999999
64.7325,9992,455.0,441.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21,2,0.6764545622314386,0.3607348367836911,5281.8
283.4325,2803,100.0,337.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23,4,2.060015264688627,0.8013877057263186,761.4
145.73250000000002,4141,404.0,315.0,0.0,8.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,17,6,0.6387045575205407,0.3211895626234601,57849.0
1193.4,7468,514.0,264.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,0,6.277198221179598,2.00751129089976,1357.8
37.017,3154,408.0,-999.0,-999.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,18,4,1.076243757529361,0.8428440274167732,40.199999999999996
48.532500000000006,16070,111.0,436.0,-999.0,6.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,1,0,0.6668255195685974,0.44522947662051965,7729.799999999999
79.65,9363,474.0,512.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0,0.37833252382773885,0.16907002512873287,105369.59999999999
79.65,15651,417.0,330.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17,1,0.7738553113390555,0.358629215352981,2826.6
64.7325,8528,215.0,272.0,10.0,9.0,11.0,0.0,0.0,9.0,4.0,0.0,0.0,6.0,0.0,23,3,0.6643918947481338,0.3477357674426418,2178.6
78.23250000000002,6053,122.0,264.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,19,2,0.39168738265327524,0.1624057404987073,935.4
72.8595,2803,100.0,272.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,18,2,0.5295500063598247,0.20600568934531752,690.0
794.826,4937,111.0,498.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16,1,5.076012131693406,2.4523076901132037,84721.2
78.23250000000002,8528,215.0,191.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4,4,0.8029512054359615,0.4202562611741625,6860.4
282.0825,12932,361.0,126.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16,6,2.382896606625394,1.037075587881865,2965.7999999999997
79.58250000000001,2560,562.0,204.0,4.0,6.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,23,5,0.26414643156815687,0.08588074751463048,7584.599999999999
692.4825000000001,1359,314.0,299.0,10.0,4.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,23,0,5.526545128679349,2.921959782656218,9835.199999999999
271.35,17188,321.0,299.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,3,2.170759383326785,1.0802171384731678,338.4
79.65,9500,321.0,433.0,9.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,21,5,0.7139269032684504,0.30511053393922105,261.0
103.95,6892,560.0,204.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,4,0.5448485284292879,0.23440718866404706,508012.8
39.825,5561,555.0,126.0,11.0,6.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,9.0,0.0,20,0,0.32218074885828824,0.2712341676596255,253039.8
230.85000000000002,17188,321.0,310.0,2042.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21,5,1.8467654455168168,0.918990699895083,11.4
37.7595,10540,555.0,143.0,8.0,6.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,4,6,1.63362536497148,4.944444166572871,2305698.6
130.95000000000002,16659,170.0,225.0,1654.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,6,0,0.747570917373213,0.3352994419887316,18024.0
53.325,15986,360.0,325.0,2.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,19,6,0.6317246780209419,0.3681177466919402,39930.0
64.7325,12598,111.0,310.0,14.0,6.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,18,6,0.547463012957686,0.2783914333821894,6721.2
78.23250000000002,7919,194.0,181.0,5.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,16,0,0.801601815170166,0.49602190064454504,26.4
157.95000000000002,16437,514.0,325.0,108.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,11,1,1.289352771712352,0.4774301435932682,182139.0
230.85000000000002,1974,111.0,184.0,2.0,6.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,6,0,1.8951286083220502,0.8227364357205217,8683.199999999999
135.0,7381,583.0,220.0,-999.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19,4,0.49453778072224885,0.2823048418636973,96141.59999999999
202.5,1724,583.0,264.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22,6,1.0972606622588819,0.5522155817155818,31.2
107.9325,8886,-999.0,420.0,-999.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,6,0.6936550234962182,0.4061820955106782,256.2
337.5,16757,399.0,272.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,16,0,2.177777777764227,3.5114987264538016,57.0
132.23250000000002,1764,158.0,315.0,3.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,20,5,1.350186010660557,0.7352175739219846,9575.4
230.85000000000002,2755,404.0,264.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,0,1.0217985720040412,0.37145087212141015,2841.6
341.4825,15497,490.0,387.0,-999.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2,2,2.541284085545827,1.2594803368130922,354.59999999999997
43.1325,9500,321.0,204.0,7.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,3,6,0.3866095688038473,0.16522511117556124,1036.2
230.85000000000002,14858,558.0,325.0,-999.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,19,6,1.9301015000371524,1.2148502067825633,771.0
135.0,3821,111.0,231.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,3,0.5988696514704166,0.27542850448259965,7408.2
79.58250000000001,9885,481.0,264.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23,2,0.6495239404354174,0.4300842535351538,65270.399999999994
677.7,6019,583.0,191.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,5,3.117440706262547,1.2677134454585939,2501.4
276.7095,7815,161.0,123.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,17,4,2.5539365647649532,1.127503619999013,10887.6
135.0,12686,215.0,143.0,-999.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13,0,1.3152607844114161,0.6306005408859968,2317.7999999999997
40.17195,15885,545.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,23,3,1.055873518887182,0.8225196077580493,3515.4
35.0325,16994,206.0,204.0,10.0,8.0,11.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,23,1,0.2898267399325974,0.15323740797382254,119004.0
48.532500000000006,7636,298.0,269.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,13,5,0.6217201182253828,0.5291360580189755,42334.2
79.65,5711,201.0,204.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14,2,0.7098704803652486,0.3793652588425616,260.4
78.23250000000002,7919,194.0,231.0,26.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,14,5,0.801601815170166,0.49602190064454504,198.6
145.73250000000002,1450,215.0,143.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15,1,1.4336712759401307,0.7554957936046944,187446.6
67.5,9500,321.0,272.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23,6,0.6050227993800427,0.2585682491010348,284.4
103.95,12932,361.0,204.0,814.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,6,0.878119352525271,0.382171908432178,150.6
271.35,5938,111.0,126.0,1.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,23,4,1.1747018228069583,0.5176461916295941,100.2
78.23250000000002,4090,490.0,299.0,-999.0,4.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,15,6,0.8409701572109873,0.6482922821400313,10462.8
101.25,18136,399.0,299.0,-999.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,21,5,0.7184210526266634,0.8856396230301109,4179.0
326.862,15066,170.0,299.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19,6,1.6151997911447686,0.778288395314241,248.39999999999998
157.95000000000002,15497,490.0,299.0,-999.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1.175450634547783,0.5825625594272852,2379.6
1361.6235000000001,12668,170.0,204.0,-999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19,2,5.709504540526863,2.2371789866238974,8661.6
157.95000000000002,17480,181.0,512.0,20.0,102.0,95.0,0.0,0.0,106.0,82.0,0.0,0.0,61.0,0.0,6,0,0.5239127884550285,0.27523778488270534,10208.4
675.0,13833,111.0,325.0,1624.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,23,5,5.977418358482753,4.965220435423955,64125.0
